Title,URL/DOI,Abstract,screening_result,screening_result_reason
Fine-Grained Sentiment Analysis for Enhanced Financial Distress Prediction,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10485942,"Sentiment analysis aims to identify the sentiment polarity of specific aspects within given sentences or comments, and aspect-based sentiment analysis is considered a fundamental task in sentiment analysis. With practical applications in areas such as product reviews, food delivery evaluations, and public opinion monitoring, sentiment analysis plays a crucial role. This paper focuses on the application of fine-grained sentiment analysis in financial distress prediction (FDP) to enhance early warnings of the management status of companies. In previous studies, there has been a narrow emphasis on using document-level sentiment analysis to extract overall sentiment from text, overlooking the semantic nuances conveyed by sentiments. Therefore, this paper aims to extract fine-grained sentiments from the Management Discussion & Analysis (MD&A) of Chinese listed companies. The proposed model is based on a two-step framework, consisting of an unsupervised aspect-level financial sentiment extraction phase and a model validation phase. Specifically, the former is built on a deep learning model with an attention mechanism, conducting unsupervised aspect extraction, aspect identification, and aspect-level sentiment classification in a sequential manner to obtain fine-grained sentiments. The latter is responsible for evaluating the effectiveness of the newly acquired features on benchmark machine learning models, including SVM, DT, LR, CNN, and DNN. Experimental results reveal that MD&A predominantly covers eight types of aspects, including ownership, business scope, development, capital, sales, management, prizes, and probability. Additionally, it has been observed that fine-grained sentiment features can enhance the performance of FDP. This study represents a significant innovation in existing literature, being the first to introduce aspect-level financial sentiment analysis into the realm of FDP.",Yes,"논문은 딥러닝 모델과 여러 머신러닝 기법(SVM, DT, LR, CNN, DNN)을 활용하여 정량적 평가를 수행하고 있음을 명시하고 있습니다. 실험 결과를 통해 제안된 방법의 성능을 평가하는 과정이 포함되어 있어 정량적 평가가 실시되고 있음을 알 수 있습니다."
Performance enhancement of cooperative learning algorithms by improved decision making for context based application,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7877588,"Cooperation in learning (CL) can be understood in a multiagent system. In this the agents are capable of learning from both their own experiments and other agents' knowledge and expertise. Implementation of CL is a complicated task in the real world. In distributed systems several agents cooperate to achieve a common goal or accomplish a shared task. In particular, if there are different people or organizations with different goals and information, then a multiagent system (MAS) is needed to handle their interactions. In this paper, various issues related with cooperative machine learning are studied and implemented. A new set of improved cooperative learning algorithms is proposed in the paper. Expertness measuring criteria which were used in earlier work is further enhanced in proposed method. Six methods for measuring the agents' expertness are used i.e. Normal (Nrm), Absolute (Abs), Positive (P), Negative (N), Certainty (Cer) and Entropy (Ent). The novelty of this approach lies in the implementation of Weighted Strategy Sharing with expertness measuring criteria by means of Q-learning, Sarsa learning, Q(λ) and Sarsa(λ) learning algorithms. The paper shows implementation results and performance comparison of all these algorithms.",Yes,"논문 초록에서 여러 평가 방법(여섯 가지 측정 기준)과 다양한 학습 알고리즘(Q-learning, Sarsa 등)을 사용하여 성능을 비교하는 실험을 수행했다고 명시되어 있어 정량적 평가를 실시하고 있음을 알 수 있습니다."
Understanding Security Issues based on App Comment Analysis,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9914435,"Mobile Applications (App) security issues occur in sync with the progress of information technology. User comments serve as a valuable source of information for evaluating a mobile app, for both new users and developers. However, previous works rarely rely on existing comments to provide a detailed summarization of the app's security issues. We present a novel comment summarization framework, SBR-Miner(Security Bug Related-Comment Miner). It first extracts the security-related sentences from the comment sentences using a classification model, then extracts the aspect, opinion, misbehavior of the sentences using a deep learning model, and assigns security issues categories to the triads, and finally visualizes the comment summaries using a radar plot. Our evaluation of the manually labeled dataset shows that SBR-Miner can provide a clearer and more comprehensive aspect than the state-of-the-art, with an average F1 score of 0.92, higher than AR-Miner (0.80) and SUR-Miner (0.81). 92% of developers agree that the SBR-Miner summaries are beneficial, according to feedback from relevant practitioners.",Yes,논문 초록에서 SBR-Miner 프레임워크의 성능 평가를 위해 F1 점수와 비교 대상 모델과의 성능 차이를 제시하며 정량적 평가를 실시했음을 명확히 언급하고 있습니다. 이는 정량적 평가가 수행되었음을 보여줍니다.
Development of Novel Big Data Analytics Framework for Smart Clothing,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9162027,"Recent advances in micro electro-mechanical systems (MEMS) have produced wide variety of wearable sensors. Owing to their low cost, small size and interfacability, those MEMS based devices have become increasingly commonplace and part of daily life for many people. Large amount of data from heart and breath rates to electrocardiograph (ECG) signals, which contain a wealth of health-related information, can be measured. Hence, there is a timely need for novel interrogation and analysis methods for extracting health related features from such a Big Data. In this paper, the prospects from smart clothing such as wearable devices in generating Big Data are critically analyzed with a focus on applications related to healthcare, sports and fashion. The work also covers state-of-the-art data analytics methods and frameworks for health monitoring purposes. Subsequently, a novel data analytics framework that can provide accurate decision in both normal and emergency health situations is proposed. The proposed novel framework identifies and discusses sources of Big Data from the human body, data collection, communication, data storage, data analytics and decision making using artificial intelligence (AI) algorithms. The paper concludes by identifying challenges facing the integration of Big Data analytics with smart clothing. Recommendation for further development opportunities and directions for future work are also suggested.",Yes,"논문 초록에서 ""a novel data analytics framework""를 제안하고 있으며, ""state-of-the-art data analytics methods""에 대해 언급하고 있습니다. 이는 정량적 평가와 분석 방법을 포함하는 연구임을 시사합니다."
Melanoma Risk Prediction with respect to Modifiable Lifestyle Factors by Meta-Analysis Aided Machine Learning Technique,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9231223,"Melanoma is a highly prevalent dermatological disease and a life-threatening form of skin cancer. Lifestyle factors have been observed to influence melanoma risk. The relationship between increased BMI and melanoma incidence has been investigated using epidemiological, in our previous studies. In order to study relationships between melanoma and other modifiable lifestyle factors such as alcohol consumption, smoking, sunscreen application, and use of tanning devices, a meta-analysis aided by machine learning technique was carried out. PubMed database was searched carefully to sort out literature pertaining to the associations of these lifestyle factors with melanoma risk. Meta-analyses were carried out using a software called Review Manager 5.3. It gave risk ratios and 95% confidence intervals as results. Analysis of these data revealed weak positive relationship between alcohol consumption (OR=1.46; 95% CI=1.32−1.62) and use of tanning devices (OR=1.36; 95% CI=1.20−1.53). Negative associations were found between smoking (OR=0.78; 95% CI=0.67−0.92) and sunscreen application (OR=0.5; 95% CI=0.44−0.57). These results were matched, and association trends were confirmed with the rule induction results obtained by applying Naïve Bayes model to the data of each lifestyle factor. All the data from the five factors were pooled in together to create a master datasheet, and machine learning was performed on it to generate a predictive model for melanoma risk. The results were validated through a test split (ratio 0.7:0.3) and cross-validation as well. The accuracy was observed to be 70.23% and 70.35% + 0.79%. The functioning of the model was tested on an unlabeled dataset.",Yes,"논문은 다양한 라이프스타일 요인에 대한 정량적 분석을 위해 메타분석과 머신러닝 기법을 사용하여 위험 예측 모델을 개발하고 검증하는 과정을 포함하고 있습니다. 이를 통해 위험 비율, 신뢰구간, 정확도 등 정량적 평가 지표를 제시하고 있어 정량적 평가를 실시하고 있다고 판단됩니다."
GuiltyTargets: Prioritization of Novel Therapeutic Targets With Network Representation Learning,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9121705,"The majority of clinical trials fail due to low efficacy of investigated drugs, often resulting from a poor choice of target protein. Existing computational approaches aim to support target selection either via genetic evidence or by putting potential targets into the context of a disease specific network reconstruction. The purpose of this work was to investigate whether network representation learning techniques could be used to allow for a machine learning based prioritization of putative targets. We propose a novel target prioritization approach, GuiltyTargets, which relies on attributed network representation learning of a genome-wide protein-protein interaction network annotated with disease-specific differential gene expression and uses positive-unlabeled (PU) machine learning for candidate ranking. We evaluated our approach on 12 datasets from six diseases of different type (cancer, metabolic, neurodegenerative) within a 10 times repeated 5-fold stratified cross-validation and achieved AUROC values between 0.92 - 0.97, significantly outperforming previous approaches that relied on manually engineered topological features. Moreover, we showed that GuiltyTargets allows for target repositioning across related disease areas. An application of GuiltyTargets to Alzheimer’s disease resulted in a number of highly ranked candidates that are currently discussed as targets in the literature. Interestingly, one (COMT) is also the target of an approved drug (Tolcapone) for Parkinson’s disease, highlighting the potential for target repositioning with our method. The GuiltyTargets Python package is available on PyPI and all code used for analysis can be found under the MIT License at https://github.com/GuiltyTargets. Attributed network representation learning techniques provide an interesting approach to effectively leverage the existing knowledge about the molecular mechanisms in different diseases. In this work, the combination with positiveunlabeled learning for target prioritization demonstrated a clear superiority compared to classical feature engineering approaches. Our work highlights the potential of attributed network representation learning for target prioritization. Given the overarching relevance of networks in computational biology we believe that attributed network representation learning techniques could have a broader impact in the future.",Yes,"논문은 네트워크 표현 학습과 기계 학습을 활용하여 후보 타겟의 우선순위를 정하는 정량적 평가를 수행하고 있음을 명확히 언급하고 있습니다. 또한, 12개 데이터셋에 대한 교차 검증을 통해 AUROC 값을 측정하여 성능을 정량적으로 평가하였음을 보여줍니다."
The Risk Classification of Ergonomic Musculoskeletal Disorders in Work-related Repetitive Manual Handling Operations with Deep Learning Approaches,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9302701,"The injury resulted from the repetitive and load-bearing works is the most frequent work-related musculoskeletal disorders (WMSD) or cumulative trauma disorders (CTD). It comes from the overload of repetitive load-bearing actions, which resulting in fatigue, inflammation, even injuries of musculoskeletal system. According to the annular report of Labor Insurance Bureau in Taiwan, WMSD is up to 85-88% payment. Thus, the aim of this study is to evaluate the risk of WMSD during work by using the simple, quick, and correct methods by using the deep learning algorithms. In the proposed research method, after collection the videos of hand repeated movements, the ergonomic injuries are evaluated by using the 2D human pose estimation method, which is based on the Key Indicator Method - Manual Handling Operations (KIM-MHO). Then, a model of predefined classifications through deep learning approaches for manual handling operating tasks is built. The analysis results show that the classification accuracy is more than 80%, compared with the doctor's judgment. The goal of this study is to get the accuracy up to 90%, so as to achieve fast and accurate assistance for deciding the risk of ergonomics, and immediately give proper feedback.",Yes,"논문은 딥러닝 알고리즘을 활용하여 위험 분류를 수행하는 모델을 구축하고 있으며, 그 성능 평가를 위해 분류 정확도를 제시하고 있습니다. 이는 정량적 평가를 실시하고 있음을 보여줍니다."
Lung Cancer Classification Based on Ensembling EfficientNet Using Histopathology Images,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913233,"Lung cancer is a leading cause of cancer-related deaths, and accurate, early diagnosis is critical for effective treatment. Histopathological analysis is a standard diagnostic approach but requires significant expertise and time. This study aims to improve lung cancer classification through an ensemble of EfficientNetV2 models (B0-B3) applied to histopathological images. EfficientNetV2 was chosen for its scalability and strong performance in image classification tasks. Data augmentation was used to enhance robustness, simulating variability in histopathological slides, while transfer learning from ImageNet pre-trained models enabled faster convergence with limited data. The models were trained on the LC25000 dataset, containing augmented images, and evaluated individually and in ensemble configurations. Grad-CAM provided interpretability, generating heatmaps that highlight model focus, aiding in understanding decision-making. Results showed that individual EfficientNetV2 models achieved near-perfect accuracy, with the ensemble approach further improving performance. Ensemble models, particularly those using hard voting, achieved up to 100% accuracy, precision, and recall, underscoring the effectiveness of combined predictions. However, the high accuracy may be partially due to the dataset's limited unique images, as repeated patterns in augmented data might inflate performance. Future work will test the ensemble on larger, more diverse datasets to validate generalizability. These findings demonstrate the potential of EfficientNetV2 ensembles in lung cancer diagnostics, paving the way for reliable, interpretable AI-based pathology tools in clinical settings.",Yes,"논문 초록에서 모델의 성능 평가를 위해 정확도, 정밀도, 재현율 등 정량적 지표를 사용했다고 명시되어 있습니다. 또한, 여러 모델과 앙상블 방법의 성과를 수치로 제시하여 정량적 평가를 실시했음을 알 수 있습니다."
Will Fault Localization Work for These Failures? An Automated Approach to Predict Effectiveness of Fault Localization Tools,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6676902,"Debugging is a crucial yet expensive activity to improve the reliability of software systems. To reduce debugging cost, various fault localization tools have been proposed. A spectrum-based fault localization tool often outputs an ordered list of program elements sorted based on their likelihood to be the root cause of a set of failures (i.e., their suspiciousness scores). Despite the many studies on fault localization, unfortunately, however, for many bugs, the root causes are often low in the ordered list. This potentially causes developers to distrust fault localization tools. Recently, Parnin and Orso highlight in their user study that many debuggers do not find fault localization useful if they do not find the root cause early in the list. To alleviate the above issue, we build an oracle that could predict whether the output of a fault localization tool can be trusted or not. If the output is not likely to be trusted, developers do not need to spend time going through the list of most suspicious program elements one by one. Rather, other conventional means of debugging could be performed. To construct the oracle, we extract the values of a number of features that are potentially related to the effectiveness of fault localization. Building upon advances in machine learning, we process these feature values to learn a discriminative model that is able to predict the effectiveness of a fault localization tool output. In this preliminary work, we consider an output of a fault localization tool to be effective if the root cause appears in the top 10 most suspicious program elements. We have experimented our proposed oracle on 200 faulty programs from Space, NanoXML, XML-Security, and the 7 programs in Siemens test suite. Our experiments demonstrate that we could predict the effectiveness of fault localization tool with a precision, recall, and F-measure (harmonic mean of precision and recall) of 54.36%, 95.29%, and 69.23%. The numbers indicate that many ineffective fault localization instances are identified correctly, while only very few effective ones are identified wrongly.",Yes,"논문 초록에서 머신러닝 기반의 정량적 평가 방법을 사용하여 결함 위치 추적 도구의 효과성을 예측하는 모델을 개발했다고 명확히 언급하고 있습니다. 또한, 실험 결과를 통해 정량적 평가 지표(정밀도, 재현율, F-측정치)를 제시하여 평가를 수행했음을 보여줍니다."
An Occlusion Compensation Learning Framework for Improving the Rendering Quality of Light Field,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9241065,"Occlusions are common phenomena in light field rendering (LFR) technology applications. The 3-D spatial structures of some features may be missing or incorrect when capturing some samples due to occlusion discontinuities. Most prior works on LFR, however, have neglected occlusions from other objects in 3-D scenes that do not participate in the capturing and rendering of the light field. To improve rendering quality, this report proposes an occlusion probability learning framework (OPLF) based on a deep Boltzmann machine (DBM) to compensate for the occluded information. In the OPLF, an occlusion probability density model is applied to calculate the visibility scores, which are modeled as hidden variables. Additionally, the probability of occlusion is related to the visibility, the camera configuration (i.e., position and direction), and the relationship between the occlusion object and occluded object. Furthermore, a deep probability model based on the OPLF is used for learning the occlusion relationship between the camera and object in multiple layers. The proposed OPLF can optimize the LFR quality. Finally, to verify the claimed performance, we also compare the OPLF with the most advanced occlusion theory and light field reconstruction algorithms. The experimental results show that the proposed OPLF outperforms other known occlusion quantization schemes.",Yes,"논문 초록에서 ""experimental results""를 통해 제안된 방법의 성능을 검증하고 있으며, ""compare""라는 표현으로 정량적 평가를 실시했음을 시사합니다. 또한, ""outperforms""라는 표현은 비교 평가를 통한 정량적 성과 측정을 의미합니다."
A Comparative Machine Learning Approaches for Patient Flow Forecasting in an Emergency Department during the COVID-19,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9938025,"The Corona Virus Disease 2019 (COVID-19) has impacted numerous areas of the health system. In fact, it made the world work remotely during several months and created an assorted uncertainty for medical service recipients. Thus, anticipating novel everyday patient income in relation to the COVID-19 has become pivotal for clinical, political, and different authorities who handle on a daily basis, COVID-19 related planned operations. Current machine learning draws near, in an attempt to get dynamic results. This work intends to demonstrate the wayan Emergency Department (ED) is able to use machine-learning approaches during the daily patient flow forecasting for better management in an emergency department. Thus, it is essential to test five different supervised machine-learning approaches by evaluating their coefficient of determination (R2) to figure the everyday patient flow income for better management.",Yes,논문 초록에서 다섯 가지 머신러닝 방법을 평가하기 위해 결정 계수(R2)를 사용하여 정량적 평가를 실시했다고 명시되어 있습니다. 이는 구체적인 수치 기반 평가를 수행했음을 의미합니다.
A Hybrid Deep Random Neural Network for Cyberattack Detection in the Industrial Internet of Things,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9399085,"The Industrial Internet of Things (IIoT) refers to the use of traditional Internet of Things (IoT) concepts in industrial sectors and applications. IIoT has several applications in smart homes, smart cities, smart grids, connected cars, and supply chain management. However, these systems are being more frequently targeted by cybercriminals. Deep learning and big data analytics have great potential in designing and developing robust security mechanisms for IIoT networks. In this paper, a novel hybrid deep random neural network (HDRaNN) for cyberattack detection in the IIoT is presented. The HDRaNN combines a deep random neural network and a multilayer perceptron with dropout regularization. The proposed technique is evaluated using two IIoT security-related datasets: (i) DS2OS and (ii) UNSW-NB15. The performance of the proposed scheme is analyzed through a number of performance metrics such as accuracy, precision, recall, F1 score, log loss, Region of Convergence (ROC), and Area Under the Curve (AUC). The HDRaNN classified 16 different types of cyberattacks using with higher accuracy of 98% and 99% for DS2OS and UNSW-NB15, respectively. To measure the effectiveness of the proposed scheme, the performance metrics are also compared with several state-of-the-art attack detection algorithms. The findings of HDRaNN proved its superior performance over other DL-based schemes. The deployment perspective of the proposed work is also highlighted in this work.",Yes,"논문 초록에서 다양한 성능 평가 지표(정확도, 정밀도, 재현율, F1 점수, 로그 손실, ROC, AUC)를 사용하여 제안된 방법의 성능을 정량적으로 평가했다고 명시되어 있습니다. 이러한 지표들은 정량적 평가의 실시를 보여줍니다."
Remaining Useful Life Prediction of Turbofan Engines with Fuzzy Systems,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10814888,"Since the beginning of the 21st century, predictive maintenance (PdM) has gained increasing prominence in the industry, providing the capability to predict the Remaining Useful Life (RUL) of equipment and mitigate accidents and financial losses. In this context, Machine Learning (ML) models are widely employed. This study proposes the prediction of Turbofan engine RUL through a machine learning model trained with historical data from this equipment. Two distinct models were evaluated: the Fuzzy System and the Neuro-Fuzzy System. To enable training, it was necessary to select the best features using a genetic algorithm, aiming to reduce complexity and enhance the performance of the Fuzzy System. The model with the best performance was the Fuzzy System with 5 selected features and 11 Fuzzy sets. Despite not yielding the lowest RMSE metric compared to related works, this interpretable model demonstrated reasonable performance in comparison to the model by Babu et al. [8]. This suggests that, for the dataset in question, the Fuzzy system is recommended to ensure better interpretability, while neural networks used in previous studies are better suited for precise predictions.",Yes,"논문 초록에서 RMSE와 같은 성능 평가 지표를 사용하여 모델의 예측 성능을 정량적으로 평가하고 있음을 명확히 언급하고 있습니다. 따라서, 정량적 평가를 실시하고 있다고 판단됩니다."
Time Machine: Generative Real-Time Model for Failure (and Lead Time) Prediction in HPC Systems,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10202658,"High Performance Computing (HPC) systems generate a large amount of unstructured/alphanumeric log messages that capture the health state of their components. Due to their design complexity, HPC systems often undergo failures that halt applications (e.g., weather prediction, aerodynamics simulation) execution. However, existing failure prediction methods, which typically seek to extract some information theoretic features, fail to scale both in terms of accuracy and prediction speed, limiting their adoption in real-time production systems. In this paper, differently from existing work and inspired by current transformer-based neural networks which have revolutionized the sequential learning in the natural language processing (NLP) tasks, we propose a novel scalable log-based, self-supervised model (i.e., no need for manual labels), called Time Machine 11A Time Machine allows us to travel into the future to observe the health state of HPC system and report back. Here, we travel into the log extension to report an upcoming failure., that predicts (i) forthcoming log events (ii) the upcoming failure and its location and (iii) the expected lead time to failure. Time Machine is designed by combining two stacks of transformer-decoders, each employing the self-attention mechanism. The first stack addresses the failure location by predicting the sequence of log events and then identifying if a failure event is part of that sequence. The lead time to predicted failure is addressed by the second stack. We evaluate Time Machine on four real-world HPC log datasets and compare it against three state-of-the-art failure prediction approaches. Results show that Time Machine significantly outperforms the related works on Bleu, Rouge, MCC, and F1-score in predicting forthcoming events, failure location, failure lead-time, with higher prediction speed.",Yes,"논문 초록에서 Time Machine이 실패와 리드 타임 예측을 위해 정량적 평가 지표(예: Bleu, Rouge, MCC, F1-score)를 사용하여 성능을 평가했다고 명시되어 있습니다. 이는 정량적 평가를 실시하고 있음을 보여줍니다."
Exploring machine learning techniques on Yeast dataset classification,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10235819,"Generating information from different datasets using machine learning technologies is one of the crucial and pivotal jobs in the area of data mining. In the recent years, application of these data mining is seen in healthcare, academics and different organizations. A massive application is identified in the area of healthcare. An inseparable part of healthcare organizations is pharmacological industry-i.e. industry related to producing, discovering drugs, their composition and their reaction to human body. Yeast is considered one of the major components in producing drugs for human, for its similarity in cell structure with human cell. In this proposed work, a thorough study of application of machine learning algorithms along with different validation and ensemble techniques have been explored on Yeast dataset. The models are evaluated with mean accuracy. Several other performance measures f-score, Recall, RMSE etc. also has been considered to decide the best model for the said dataset. Results show that ensemble method bagged decision tree works best with a mean accuracy of 61%.The performance of Bagged extra tree is also best with respect to other performance metrics like f1-score, precision etc.",Yes,"논문 초록에서 여러 성능 지표(accuracy, f-score, Recall, RMSE 등)를 사용하여 모델의 성능을 정량적으로 평가했다고 명시되어 있습니다. 이는 정량적 평가를 실시하고 있음을 보여줍니다."
Predictive Traffic Control and Differentiation on Smart Grid Neighborhood Area Networks,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9274318,"Smart Grid (SG) networks include an associated data network for the transmission and reception of control data related to the electric power supply service. A subset of this data network is the SG Neighborhood Area Network (SG NAN), whose objective is to interconnect the subscribers’ homes with the supplier control center. The data flows transmitted through these SG NANs belong to different applications, giving rise to the need for different quality of service requirements. Additionally, other subscriber appliances could use this network to communicate over the Internet. To avoid network congestion, as well as to differentiate the quality of service (QoS) received by the different data flows, a congestion control mechanism with traffic differentiation capabilities is required. The main contribution of this work is the proposal of a new congestion control mechanism based on machine learning techniques to try to guarantee the different QoS requirements to the different data flows. A main problem when applying machine learning techniques is the need for datasets to be used in the training steps. In this sense, a second contribution of this article is the proposal of a method to generate such datasets by means of simulation techniques. The proposed mechanism is then evaluated in the context of a wireless SG NAN. The nodes of this network are the subscriber’s smart meters, which in turn perform the function of concentrating the data traffic sent and received by the rest of the home appliances. Besides, different machine learning classification methods are taken into account. The evaluation carried out shows significant improvements in terms of network throughput, transit time, and quality of service differentiation. Finally, the computational cost of the algorithms used in this proposal has also been evaluated, using real low-cost IoT hardware platforms.",Yes,"논문은 기계 학습 기법을 활용한 혼잡 제어 메커니즘을 제안하며, 이를 평가하기 위해 시뮬레이션을 통한 데이터셋 생성과 성능 평가를 수행하고 있다. 이러한 평가 과정은 정량적 지표를 사용하여 네트워크 성능 향상과 QoS 차별화의 효과를 수치로 보여주고 있어 정량적 평가를 실시하고 있다고 판단된다."
Impact of Switching Variability of 65nm CMOS Integrated Hafnium Dioxide-based ReRAM Devices on Distinct Level Operations,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9312855,"Limitations related to the von Neumann bottleneck have resulted in novel circuits and architectures, including designs that utilize Resistive Random Access Memory (ReRAM) as nonvolatile memory (NVM) devices. ReRAM implemented with hafnium oxide (HfO2) is a strong candidate for such applications. The non-volatility of these devices and their amenability to compute in memory functionality makes them ideal for neuromorphic applications, deep learning, and mathematical accelerator circuits (e.g. Vector Matrix Multiplication - VMM). However, these devices suffer from stochastic switching variability that currently limits their usage and performance. To realize the full potential of these devices, reliability analysis is required. In this work, a reliability study was performed using previously developed a 65 nm CMOS/Memristor process on a 300 mm wafer platform. To address the influence of switching compliance current on the variability of Low Resistance State (LRS) and High Resistance State (HRS), a total of 23 different compliance current values were implemented. The effects of temperature on device performance was also measured.",Yes,논문 초록에서 다양한 실험 조건(23가지의 compliance current 값과 온도 변화)에 대해 실험을 수행하여 데이터를 수집하고 분석하는 정량적 평가를 실시했음을 시사합니다. 이러한 실험적 접근은 정량적 평가의 핵심 요소입니다.
Speech Recognition Applications in Enhancing Safety for Women in Built Environment,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10482912,"This research delves into the potential of speech recognition technology to enhance the safety of women in urban environments. Given the increasing concerns about safety for women in cities, technology presents viable solutions. Among these innovations, speech recognition stands out as a powerful security tool. The study introduces speech recognition and explores its various applications in addressing women's safety issues while identifying vulnerabilities. Additionally, it evaluates how speech recognition can enhance security measures, encompassing personal safety devices, emergency response systems, and smart city integration through case studies. Ethical considerations related to privacy and user empowerment are also discussed. The paper suggests integrating speech technology with other tools, further research initiatives, and policies to foster safer environments. In today's technological landscape, speech recognition empowers women by providing discreet emergency access and real-time monitoring capabilities in public spaces. AI-driven voice recognition algorithms continually improve accuracy and personalization based on comprehensive data sets, thus enabling safer navigation within urban areas. This review offers insights for academia, practitioners, and policymakers, advocating for collaboration to foster secure public spaces for women.",Yes,"The abstract mentions that the study evaluates how speech recognition can enhance security measures, including case studies and AI-driven algorithms, which implies the use of quantitative assessments. Therefore, the research appears to include some form of quantitative evaluation."
Gated Stacked Target-Related Autoencoder: A Novel Deep Feature Extraction and Layerwise Ensemble Method for Industrial Soft Sensor Application,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9174659,"These days, data-driven soft sensors have been widely applied to estimate the difficult-to-measure quality variables in the industrial process. How to extract effective feature representations from complex process data is still the difficult and hot spot in the soft sensing application field. Deep learning (DL), which has made great progresses in many fields recently, has been used for process monitoring and quality prediction purposes for its outstanding nonlinear modeling and feature extraction abilities. In this work, deep stacked autoencoder (SAE) is introduced to construct a soft sensor model. Nevertheless, conventional SAE-based methods do not take information related to target values in the pretraining stage and just use the feature representations in the last hidden layer for final prediction. To this end, a novel gated stacked target-related autoencoder (GSTAE) is proposed for improving modeling performance in view of the above two issues. By adding prediction errors of target values into the loss function when executing a layerwise pretraining procedure, the target-related information is used to guide the feature learning process. Besides, gated neurons are utilized to control the information flow from different layers to the final output neuron that take full advantage of different levels of abstraction representations and quantify their contributions. Finally, the effectiveness and feasibility of the proposed approach are verified in two real industrial cases.",Yes,논문 초록에서 제안하는 GSTAE는 손실 함수에 예측 오차를 포함하는 방식을 통해 정량적 평가를 수행하고 있음을 명확히 언급하고 있습니다. 이는 모델의 성능을 수치적으로 평가하는 정량적 평가 방법을 사용하고 있음을 시사합니다.
TCP-Net: Test Case Prioritization using End-to-End Deep Neural Networks,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9787970,"Regression testing is facing a bottleneck due to the growing number of test cases and the wide adoption of continuous integration (CI) in software projects, which increases the frequency of running software builds, making it challenging to run all the regression test cases. Machine learning (ML) techniques can be used to save time and hardware resources without compromising quality. In this work, we introduce a novel end-to-end, self-configurable, and incremental learning deep neural network (DNN) tool for test case prioritization (TCP-Net). TCP-Net is fed with source code-related features, test case metadata, test case coverage information, and test case failure history, to learn a high dimensional correlation between source files and test cases. We experimentally show that TCP-Net can be efficiently used for test case prioritization by evaluating it on three different real-life industrial software packages.",Yes,"논문 초록에서 TCP-Net이 다양한 데이터를 활용하여 테스트 케이스 우선순위화를 수행하는 것을 언급하며, 실험을 통해 그 효율성을 평가했다고 명시되어 있습니다. 이는 정량적 평가가 이루어지고 있음을 시사합니다."
Prioritization of Mobile IoT Data Transmission Based on Data Importance Extracted From Machine Learning Model,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8759870,"Predicting real-time spatial information from data collected by the mobile Internet of Things (IoT) devices is one solution to the social problems related to road traffic. The mobile IoT devices for real-time spatial information prediction generate an extremely high volume of data, making it impossible to collect all of it through mobile networks. Although some previous works have reduced the volume of transmitted data, the prediction accuracy of real-time spatial information is still not ensured. Therefore, this paper proposes an IoT device control system that reduces the amount of transmitted data used as input for real-time prediction while maintaining the prediction accuracy. The main contribution of this paper is that the proposed system controls data transmission from the mobile IoT devices based on the importance of data extracted from the machine learning model used for the prediction. Feature selection has been widely used for extracting the importance of data from the machine learning model. Feature selection methods were also used to reduce communication overhead in distributed learning. Unlike the conventional usage of feature selection methods, the proposed system uses them to control the data transmission of the mobile IoT devices with priority. In this paper, the proposed system is evaluated with a real-world vehicle mobility dataset in two practical scenarios using the random forest model, which is an extensively used machine learning model. The evaluation results show that the proposed system reduces the amount of transmitted input data for real-time prediction while achieving the same level of prediction accuracy as benchmark methods.",Yes,"논문은 제안된 시스템의 성능을 평가하기 위해 실험을 수행하며, 그 과정에서 전송 데이터 양과 예측 정확도를 정량적으로 측정하고 비교하는 것으로 보입니다. 따라서, 정량적 평가가 실시되고 있다고 판단됩니다."
