Title,URL/DOI,Abstract,screening_result,screening_result_reason
Metrics of Success: Evaluating User Satisfaction in AI Chatbots,https://doi.org/10.1145/3704137.3704182,"The rapid advancement of Artificial Intelligence (AI), particularly through Large Language Models (LLMs), has catalysed a technological revolution, leading to the widespread adoption of AI-driven chatbots across industries. OpenAI’s customisable generative pre-trained transformer (GPT) offerings have popularised generative AI, enabling organisations of all sizes to implement chatbots for customer support. This development presents an opportunity for businesses to offer 24/7, cost-efficient customer service that can overcome the historical limitations of chatbots that lack a ""human element."" However, despite the proliferation of AI chatbots, there remains a crucial need to evaluate their effectiveness in meeting user needs and preferences for human-like interaction. Current service quality assessment tools, such as SERVQUAL and E-SERVQUAL, are unable to evaluate AI-specific capabilities like language intelligence and recognition. Existing research also lacks information on factors that affect user satisfaction and the continued use of AI chatbots. Based on a mixed-methods study, this paper proposes a new instrument for measuring user satisfaction with AI chatbots, specifically for customer support roles. Using the Stanford five-step Design Thinking Process, this study devised a customer support AI chatbot evaluation instrument through a literature review, Cheatstorming, and SCAMPER techniques, followed by testing in a Danish company. The research employs Prentice and Nguyen’s three-stage scale development process to ensure content, reliability, and construct validity, addressing gaps in current scholarship and advancing understanding of AI chatbot user satisfaction.",Yes,"본 논문은 AI 챗봇 사용자 만족도를 측정하기 위한 새로운 평가 도구를 제안하고, 이를 실제 기업에서 테스트하며 신뢰도와 타당성을 검증하는 독창적인 연구를 수행하였다. 기존 연구의 한계를 보완하고 새로운 측정 방법론을 개발한 점에서 직접 기여하는 연구 논문으로 판단된다."
"A Systematic Literature Review of the Opportunities and Advantages for AIGC (OpenAI ChatGPT, Copilot, Codex) in Programming Course",https://doi.org/10.1145/3704289.3704301,"This systematic literature review explored the opportunities and advantages of integrating Artificial Intelligence Generated Content (AIGC) tools like OpenAI's ChatGPT, Copilot, and Codex in programming education. From an initial pool of 1,173 papers, 24 were rigorously selected for detailed analysis. The findings highlighted the dominant use of ChatGPT, particularly versions 3/3.5 and 4, underscoring its effectiveness and accessibility. Python emerged as the most frequently studied language, followed by Java, C, R, and Scala. A notable research gap was identified in block-based programming languages and online/blended learning environments. Key opportunities and advantages identified included enhanced code review, where AIGC tools offer efficient and comprehensive assessments; personalized learning, with ChatGPT providing individualized feedback and improving student comprehension; and increased student engagement and motivation through interactive features. Additionally, AIGC tools significantly improved problem-solving and debugging support, effectively identifying and correcting coding errors. They also supported diverse learning styles by offering varied examples and solutions, facilitated innovative teaching strategies that improved educational outcomes, and reduced teacher workload by automating routine tasks. These insights demonstrated the transformative potential of AIGC tools in revolutionizing programming education.",No,"본 논문은 체계적 문헌 고찰(Systematic Literature Review)로, 기존 연구들을 종합하고 분석하는 리뷰 논문에 해당합니다. 따라서 직접적인 독창적 연구 결과나 실험 데이터를 제시하는 연구 논문은 아닙니다."
Design Principles for Generative AI Applications,https://doi.org/10.1145/3613904.3642466,"Generative AI applications present unique design challenges. As generative AI technologies are increasingly being incorporated into mainstream applications, there is an urgent need for guidance on how to design user experiences that foster effective and safe use. We present six principles for the design of generative AI applications that address unique characteristics of generative AI UX and offer new interpretations and extensions of known issues in the design of AI applications. Each principle is coupled with a set of design strategies for implementing that principle via UX capabilities or through the design process. The principles and strategies were developed through an iterative process involving literature review, feedback from design practitioners, validation against real-world generative AI applications, and incorporation into the design process of two generative AI applications. We anticipate the principles to usefully inform the design of generative AI applications by driving actionable design recommendations.",Yes,"논문은 문헌 검토, 실무자 피드백, 실제 사례 검증 및 두 개의 생성형 AI 애플리케이션 설계 과정에 원칙을 적용하는 반복적 과정을 통해 독창적인 설계 원칙과 전략을 제시하고 있다. 이는 기존 연구를 종합하는 데 그치지 않고 새로운 설계 원칙을 개발하고 실제 적용한 연구 기여로 판단된다."
Virtual Reality Solutions Employing Artificial Intelligence Methods: A Systematic Literature Review,https://doi.org/10.1145/3565020,"Although there are methods of artificial intelligence (AI) applied to virtual reality (VR) solutions, there are few studies in the literature. Thus, to fill this gap, we performed a systematic literature review of these methods. In this review, we apply a methodology proposed in the literature that locates existing studies, selects and evaluates contributions, analyses, and synthesizes data. We used Google Scholar and databases such as Elsevier's Scopus, ACM Digital Library, and IEEE Xplore Digital Library. A set of inclusion and exclusion criteria were used to select documents. The results showed that when AI methods are used in VR applications, the main advantages are high efficiency and precision of algorithms. Moreover, we observe that machine learning is the most applied AI scientific technique in VR applications. In conclusion, this paper showed that the combination of AI and VR contributes to new trends, opportunities, and applications for human-machine interactive devices, education, agriculture, transport, 3D image reconstruction, and health. We also concluded that the usage of AI in VR provides potential benefits in other fields of the real world such as teleconferencing, emotion interaction, tourist services, and image data extraction.",No,"이 논문은 인공지능과 가상현실 관련 기존 연구들을 체계적으로 검토한 문헌 리뷰 논문으로, 직접적인 독창적 연구 결과나 실험 데이터를 제시하지 않습니다. 따라서 새로운 연구 기여보다는 기존 연구를 종합하고 분석하는 데 초점이 맞춰져 있습니다."
How to Playfully Teach AI to Young Learners: a Systematic Literature Review,https://doi.org/10.1145/3605390.3605393,"Children are experiencing Artificial Intelligence (AI) devices in their daily lives. It is crucial to provide them with knowledge concerning how AI works, for enabling them to use AI responsibly and participate actively in their AI-driven future. To support motivation and engagement, playful tools are often used in technology education for K-12 children. This paper offers a systematic literature review of tools for teaching AI to K-12 learners in a playful manner. The most relevant articles are classified and analysed in terms of the nature of the tools they use, that is, whether tools are digital, partly physical and partly digital, or unplugged. Their analysis also considers the target age, the educational focus, and whether their impact is evaluated. According to the results of the review, there are tools for learners of all school grades, and digital tools are the most investigated. Moreover, several studies with tools tend to evaluate engagement and learning but in different manners. The paper concludes by discussing the evaluation aspect, general future work directions and limitations in relation to HCI and education for children.",No,"본 논문은 AI 교육 도구에 관한 기존 연구들을 체계적으로 검토하는 문헌 리뷰 논문으로, 직접적인 독창적 연구 결과나 실험을 제시하지 않습니다. 따라서 새로운 연구 기여보다는 기존 연구들을 종합하고 분석하는 데 초점이 맞춰져 있습니다."
"A Comprehensive Survey on Big Data Analytics: Characteristics, Tools and Techniques",https://doi.org/10.1145/3718364,"Modern computing devices generate vast amounts of diverse data. It means that a fast transition through various computing devices leads to big data production. Big data with high velocity, volume, and variety presents challenges like data inconsistency, scalability, real-time analysis, and tool selection. Although numerous solutions have been proposed for big data processing, they are often limited in scope and effectiveness. This survey aims to address the lack of comprehensive analysis of big data challenges in relation to machine learning (ML) and the Internet of Things (IoT) environments, particularly concerning the 7Vs of big data. It emphasizes the significance of selecting suitable tools to address each unique big data characteristic, providing a structured approach to manage these challenges effectively. The article systematically reviews big data characteristics and associated techniques, with a detailed discussion of various tools and their applications. Additionally, it analyzes existing ML methods and techniques for IoT data analytics in big data contexts. Through a systematic literature review (SLR), we examine key aspects, including core concepts, benefits, limitations, and the impact of big data on ML algorithms and IoT data analytics. We highlight groundbreaking studies addressing big data challenges to impact future research and enhance big data-driven applications.",No,"초록에서 해당 논문은 빅데이터 분석에 관한 기존 연구들을 종합적으로 정리한 서베이 논문임을 명확히 밝히고 있습니다. 독창적인 연구 결과나 새로운 실험, 방법론 제시보다는 기존 연구들을 체계적으로 리뷰하고 분석하는 데 중점을 두고 있어 연구 논문으로 보기 어렵습니다."
The Human Side of XAI: Bridging the Gap between AI and Non-expert Audiences,https://doi.org/10.1145/3615335.3623062,"Machine Learning is widely used by practitioners to solve complex challenges. However, despite being trusted by 76% of the public, scientists struggle to explain the rationale behind machine learning-based decisions. This is concerning because research has shown that people often rely on inaccurate machine learning recommendations, even when the system is not confident or they have prior knowledge. To address these issues, there is a crucial need for greater transparency and education around machine learning decision making. In this work, we propose a set of guidelines and design implications to communicate eXplainable Artificial Intelligence models to the general audience. We do this through a literature review of the latest and eXplainable Artificial Intelligence methods and validate these insights through a user study encompassing the participants’ interpretations of the eXplainable Artificial Intelligence solutions. Combining the insights from this mixed-method study, we identify seven main communication guidelines for improving machine learning models understanding. This study contributes to the broader discussion of ethical implications surrounding opaque machine learning models in decision-making. Through the development of guidelines, we hope to bridge the gap between machine learning experts and the public, enabling a better common understanding of its increasing importance in our lives.",Yes,"본 논문은 최신 XAI 방법에 대한 문헌 검토와 사용자 연구를 통해 새로운 커뮤니케이션 가이드라인을 제안하는 독창적인 연구 내용을 포함하고 있습니다. 또한, 실험적 사용자 연구를 통해 제안된 가이드라인을 검증하여 직접적인 연구 기여를 하고 있음을 보여줍니다."
Understanding Design Collaboration Between Designers and Artificial Intelligence: A Systematic Literature Review,https://doi.org/10.1145/3610217,"Recent interest in design through the artificial intelligence (AI) lens is rapidly increasing. Designers, as a special user group interacting with AI, have received more attention in the Human-Computer Interaction community. Prior work has discussed emerging challenges that persist in designing for AI. However, few systematic reviews focus on AI for design to understand how designers and AI can augment each other's complementary strengths in design collaboration. In this work, we conducted a landscape analysis of AI for design, via a systematic literature review of 93 papers. The analysis first provides a bird's eye view of overall patterns in this area. The analysis also reveals three themes interpreted from the paper corpus associated with AI for design, including AI assisting designers, designers assisting AI, and characterizing designer-AI collaboration. We discuss the implications of our findings and suggested methodological proposals to guide HCI toward research and practices that center on collaborative creativity.",No,"본 논문은 93편의 기존 연구를 체계적으로 검토하는 문헌 리뷰(Systematic Literature Review)로, 직접적인 독창적 연구 결과나 실험을 제시하지 않고 기존 연구들을 종합하여 분석하는 데 중점을 두고 있다. 따라서 새로운 연구 기여보다는 기존 연구 동향을 정리하는 리뷰 논문에 해당한다."
What do we know about Hugging Face? A systematic literature review and quantitative validation of qualitative claims,https://doi.org/10.1145/3674805.3686665,"Background: Software Package Registries (SPRs) are an integral part of the software supply chain. These collaborative platforms unite contributors, users, and code for streamlined package management. Prior work has characterized the SPRs associated with traditional software, such as NPM (JavaScript) and PyPI (Python). Pre-Trained Model (PTM) Registries are an emerging class of SPR of increasing importance, because they support the deep learning supply chain. A growing body of empirical research has examined PTM registries from various angles, such as vulnerabilities, reuse processes, and evolution. However, no synthesis provides a systematic understanding of current knowledge. Furthermore, much of the existing research includes non-quantified qualitative observations. Aims: First, we aim to provide a systematic knowledge synthesis. Second, we quantify qualitative claims. Methods: We conducted a systematic literature review (SLR). We then observed that some of the claims are qualitative, lacking quantitative evidence. We identify quantifiable metrics associated with those claims, and measure in order to substantiate these claims. Results: We identify 12 claims about PTM reuse on the HuggingFace platform, 4 of which lack quantitative support. We tested 3 of these claims through a quantitative analysis, and directly compare the fourth with traditional software. Our most notable findings are: (1) PTMs have a significantly higher turnover rate than traditional software, indicating more rapid evolution; and (2) There is a strong correlation between documentation quality and PTM popularity. Conclusions: Our findings validate several qualitative research claims with concrete metrics, confirming prior research. Our measures motivate further research on the dynamics of PTM reuse.",Yes,"이 논문은 체계적인 문헌 리뷰를 수행하고, 기존의 정성적 주장들을 정량적으로 검증하는 독창적인 연구를 포함하고 있습니다. 또한, PTM 재사용에 관한 새로운 정량적 분석 결과를 제시하여 직접적인 연구 기여를 하고 있습니다."
AI Integration in the IT Professional Workplace: A Scoping Review and Interview Study with Implications for Education and Professional Competencies,https://doi.org/10.1145/3689187.3709607,"As Artificial Intelligence (AI) continues transforming workplaces globally, particularly within the Information Technology (IT) industry, understanding its impact on IT professionals and computing curricula is crucial. This research builds on joint work from two countries, addressing concerns about AI's increasing influence in IT sector workplaces and its implications for tertiary education. The study focuses on AI technologies such as generative AI (GenAI) and large language models (LLMs). It examines how they are perceived and adopted and their effects on workplace dynamics, task allocation, and human-system interaction. IT professionals, noted as early adopters of AI, offer valuable insights into the interplay between AI and work engagement, highlighting the significant competencies required for digital workplaces. This study employs a dual-method approach, combining a systematic and multi-vocal literature review and qualitative research methods. These included a thematic analysis of a set of 47 interviews conducted between March and May of 2024 with IT professionals in two countries (New Zealand and Sweden). The research aimed to understand the implications for computing students, education curricula, and the assessment of emerging professional competencies. The literature review found insufficient evidence addressing comprehensive AI practice methodologies, highlighting the need to both develop and regulate professional competencies for effective AI integration. Key interview findings revealed diverse levels of GenAI adoption, ranging from individual experimentation to institutional integration. Participants generally expressed positive attitudes toward the technology and were actively pursuing self-learning despite some concerns. The themes emerging from the interviews included AI's role in augmenting human tasks, privacy and security concerns, productivity enhancements, legal and ethical challenges, and the evolving need for new competencies in the workplace. The study underscores the critical role of competency frameworks in guiding professional development and ensuring preparedness for an AI-driven environment. Additionally, it highlights the need for educational institutions to adapt curricula to address these emerging demands effectively.",Yes,"본 논문은 AI 기술의 IT 직장 내 통합에 관한 체계적 문헌 검토와 47명의 IT 전문가 인터뷰를 통해 직접 수집한 질적 데이터를 분석하여 새로운 통찰과 교육적 시사점을 도출하는 독창적인 연구를 수행하였다. 따라서 기존 연구를 단순 정리한 리뷰가 아니라, 독자적 연구 결과를 포함한 연구 논문으로 판단된다."
